MINE_NAME,MINE_IDX,MINE_TYPE,MINE_STATUS,MINE_LAT,MINE_LON,MINE_REGION,MINE_OPERATOR,PLANT_NAME,PLANT_IDX,PLANT_TYPE,PLANT_STATUS,PLANT_LAT,PLANT_LON,PLANT_OPERATOR,PLANT_OWNER,PLANT_CAPACITY,PLANT_CAPACITY_UNITS,SHARED_COMMODITIES,DISTANCE_KM
Distrito Michilla,77,Mine (active),Active,-22.682999999999936,-70.17799999999994,Antofagasta,,Radomiro Tomic SX-EW plant,441,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,145.3
Distrito Montecristo,78,Mine (active),Active,-24.96799999999996,-70.39299999999997,Antofagasta,,José Antonio Moreno,335,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,48.3
Distrito Montecristo,78,Mine (active),Active,-24.96799999999996,-70.39299999999997,Antofagasta,,Franke SX-EW Plant,324,SX-EW Plant,Active,-25.8334,-69.8639,Sociedad Contractual Minera Franke ,"KGHM International Ltd., 100%",,,Copper,109.9
Distrito Montecristo,78,Mine (active),Active,-24.96799999999996,-70.39299999999997,Antofagasta,,Altonorte smelter,269,Smelter,Active,-23.8247,-70.3178,Glencore Copper Chile S.A. ,Glencore Copper Chile S.A. ,300,tmt,Copper,127.4
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Hernán Videla Lira smelter (anodes and blister),331,Smelter,Active,-27.4198,-70.2577,Empresa Nacional de Minería (ENAMI),"Government, 100%",340,tmt,Copper,40.5
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Manuel Antonio Matta,352,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,40.7
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Biocobre refinery,274,Refinery,Active,-27.5734,-70.2484,Sociedad Punta del Cobre S.A (Pucobre),Sociedad Punta del Cobre S.A (Pucobre) (100%),,,Copper,51.4
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Mantoverde SX-EW plant,351,SX-EW Plant,Active,-26.5615,-70.3253,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",65,tmt,Copper,81.9
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Osvaldo Martínez,370,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,97.1
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Vallenar plant,453,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,146.7
Distrito Relincho,79,Mine (idle),Idle,-27.249999999999943,-70.61999999999995,Atacama,,Potrerillos SX-EW refinery and smelter,435,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,147.9
Distrito San Juan,80,Prospect/Project,Prospect/Project,-28.720999999999947,-71.21199999999999,Atacama,,Dos Amigos SX-EW plant,305,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,43.4
Distrito San Juan,80,Prospect/Project,Prospect/Project,-28.720999999999947,-71.21199999999999,Atacama,,Vallenar plant,453,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,49.3
Distrito San Juan,80,Prospect/Project,Prospect/Project,-28.720999999999947,-71.21199999999999,Atacama,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,124.4
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,Franke SX-EW Plant,324,SX-EW Plant,Active,-25.8334,-69.8639,Sociedad Contractual Minera Franke ,"KGHM International Ltd., 100%",,,Copper,7.8
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,Potrerillos SX-EW refinery and smelter,435,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,64.5
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,José Antonio Moreno,335,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,70.7
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,José Antonio Moreno plant,336,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,70.7
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,Osvaldo Martínez,370,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,82.6
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,Osvaldo Martínez plant,371,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,82.6
Distrito Sierra Overa,82,Mine (idle),Idle,-25.77472199999994,-69.90749999999997,Antofagasta,,Mantoverde SX-EW plant,351,SX-EW Plant,Active,-26.5615,-70.3253,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",65,tmt,Copper,96.9
Distrito Tambillos,83,Mine (idle),Idle,-30.196999999999946,-71.20899999999995,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,13.3
Distrito Tambillos,83,Mine (idle),Idle,-30.196999999999946,-71.20899999999995,Coquimbo,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,41.5
Distrito Tambillos,83,Mine (idle),Idle,-30.196999999999946,-71.20899999999995,Coquimbo,,Dos Amigos SX-EW plant,305,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,138.1
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Plant near Tocopilla,430,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,33.3
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Mantos de la Luna SX-EW plant,350,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,35.4
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Michilla SX-EW/sulfide-leaching plant,359,SX-EW Plant,Active,-22.6791,-70.1883,Minera Michilla S.A. ,"Antofagasta plc, 74.2%, and other private Chilean investors, 25.8%",45,tmt,Copper,68.1
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Antucoya SX-EW plant,271,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,69.1
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Spence SX-EW plant,444,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,122.3
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Chuquicamata SX-EW plant (oxide) and smelter,292,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,134.4
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Radomiro Tomic SX-EW plant,441,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,134.6
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Chuquicamata Mine (plant to acid-leach fine copper),290,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,139.1
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,145.7
Distrito Tocopilla,84,Mine (idle),Idle,-22.06699999999995,-70.16699999999997,Antofagasta,,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,145.8
Distrito Tres Puntas-Chimberos,85,Mine (idle),Idle,-26.892999999999972,-69.95899999999995,Atacama,,Osvaldo Martínez plant,372,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,63.5
Distrito Tres Puntas-Chimberos,85,Mine (idle),Idle,-26.892999999999972,-69.95899999999995,Atacama,,Manuel Antonio Matta plant,354,Processing Plant,Active,-27.4131,-70.2517,Empresa Nacional de Minería (ENAMI),"Government, 100%","6,000",kg,Silver,64.7
Domeyko,86,Prospect/Project,Prospect/Project,-28.99099999999993,-70.87999999999994,Atacama,,Dos Amigos SX-EW plant,305,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,0.7
Domeyko,86,Prospect/Project,Prospect/Project,-28.99099999999993,-70.87999999999994,Atacama,,Vallenar plant,453,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,49.3
Domeyko,86,Prospect/Project,Prospect/Project,-28.99099999999993,-70.87999999999994,Atacama,,Vallenar plant,454,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",400,kg,Gold,49.3
Domeyko,86,Prospect/Project,Prospect/Project,-28.99099999999993,-70.87999999999994,Atacama,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,96.3
Domeyko,86,Prospect/Project,Prospect/Project,-28.99099999999993,-70.87999999999994,Atacama,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,142.7
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,El Romeral concentration plant,311,Concentrator,Active,-29.7282,-71.2317,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,39.0
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,El Romeral pellet-feed plant,312,Pellet Plant,Active,-29.7308,-71.2325,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,39.3
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Plant near Coquimbo (Region IV),415,Processing Plant,Active,-29.8353,-71.1035,Compañía Minera San Gerónimo,Compañía Minera San Gerónimo,"10,000",mt,Copper,51.3
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Dos Amigos SX-EW plant,305,SX-EW Plant,Active,-28.9869,-70.8859,CEMIN,CEMIN,,,Copper,52.6
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,El Algarrobito concentration plant,307,Concentrator,Active,-28.8028,-70.9839,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,67.1
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,SX-EW plant,447,SX-EW Plant,Active,-30.261,-71.0917,Compañía Minera Carmen de Andacollo ,"Teck Cominco Ltd., 90%, and Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",22,tmt,Copper,98.4
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Huasco pellet plant,333,Pellet Plant,Active,-28.4808,-71.2485,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,100.2
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Vallenar plant,453,Processing Plant,Active,-28.5652,-70.7387,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,100.6
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Huasco concentration plant,332,Concentrator,Active,-28.2907,-70.8125,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,126.5
Dominga,87,Prospect/Project,Prospect/Project,-29.37999999999994,-71.18699999999995,Coquimbo,,Los Colorados concentration plant,344,Concentrator,Active,-28.291,-70.8129,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,126.5
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,Plant at Cabildo,374,Processing Plant,Active,-32.5838,-70.8762,Compañía Minera Cerro Negro,Compañía Minera Cerro Negro,200,mt,Copper,13.0
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,El Soldado SX-EW plant,314,SX-EW Plant,Active,-32.6593,-71.1448,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",50,tmt,Copper,18.9
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,Chagres smelter (anodes and blister),284,Smelter,Active,-32.8047,-70.9554,Empresa Nacional de Minería (ENAMI),"Government, 100%",175,tmt,Copper,30.0
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,Las Ventanas refinery and smelter,340,Smelter,Active,-32.7618,-71.4812,Corporación Nacional del Cobre (CODELCO),"Government, 100%",402,tmt,Copper,51.1
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,Los Bronces (Tortolas) SX-EW plant (cathodes),342,SX-EW Plant,Active,-33.1409,-70.7086,Anglo American Sur S.A. ,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",490,tmt,Copper,72.5
Don Jaime,88,Mine (active),Active,-32.537999999999954,-71.00399999999996,Valparaíso,,Tres Valles SX-EW plant,451,SX-EW Plant,Active,-31.7364,-71.0165,Vecchiola SA,Vecchiola SA,,,Copper,89.1
Doña Elba,89,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,José Antonio Moreno,335,Processing Plant,Active,-25.3963,-70.4742,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,25.2
Doña Elba,89,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,Franke SX-EW Plant,324,SX-EW Plant,Active,-25.8334,-69.8639,Sociedad Contractual Minera Franke ,"KGHM International Ltd., 100%",,,Copper,58.8
Doña Elba,89,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,Osvaldo Martínez,370,Processing Plant,Active,-26.4196,-70.3172,Empresa Nacional de Minería (ENAMI),"Government, 100%",180,tmt,Copper,90.2
Doña Elba,89,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,Mantoverde SX-EW plant,351,SX-EW Plant,Active,-26.5615,-70.3253,Empresa Minera de Mantos Blancos S.A. ,"Anglo American plc, 99.9%, and other private, 0.1%",65,tmt,Copper,105.8
Doña Elba,89,Mine (active),Active,-25.611999999999966,-70.39699999999993,Antofagasta,,Potrerillos SX-EW refinery and smelter,435,Smelter,Active,-26.283,-69.5965,Corporación Nacional del Cobre (CODELCO),"Government, 100%",70,tmt,Copper,109.4
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Al Elbra SX-EW plant,268,SX-EW Plant,Active,-21.9859,-68.6886,Sociedad Contractual Minera El Abra ,"Freeport-McMoRan Copper & Gold Inc., 51%, and Corporación Nacional del Cobre (CODELCO) (Government, 100%), 49%",225,tmt,Copper,16.5
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Radomiro Tomic SX-EW plant,441,SX-EW Plant,Active,-22.1927,-68.8674,Corporación Nacional del Cobre (CODELCO),"Government, 100%",480,tmt,Copper,30.1
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Chuquicamata Mine (plant to acid-leach fine copper),290,Processing Plant,Active,-22.3013,-68.8404,EcoMetales Ltd. ,"Codelco Technologies Ltd., 100%",25,tmt,Copper,42.0
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Chuquicamata SX-EW plant (oxide) and smelter,292,Smelter,Active,-22.3137,-68.8895,Corporación Nacional del Cobre (CODELCO),"Government, 100%",450,tmt,Copper,43.7
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Quebrada Blanca SX-EW plant,440,SX-EW Plant,Active,-21.0027,-68.7964,Compañía Minera Quebrada Blanca ,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",100,tmt,Copper,102.5
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Plant near Tocopilla,430,Processing Plant,Active,-21.9459,-69.8715,Minera Capacho Viejo Ltda. ,Minera Capacho Viejo Ltda. ,"5,000",mt,Copper,107.0
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi SX-EW plant,295,SX-EW Plant,Active,-20.9779,-68.6315,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",400,tmt,Copper,107.3
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi plants,293,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",,,Gold,107.6
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Collahuasi plants,294,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%","60,000",kg,Silver,107.6
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Molybdenum plant,366,Processing Plant,Active,-20.9761,-68.6272,Compañía Minera Doña Inés de Collahuasi SCM ,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%","6,000",mt,Molybdenum,107.6
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Spence SX-EW plant,444,SX-EW Plant,Active,-22.8015,-69.2818,Minera Spence S.A. ,"BHP Billiton plc, 100%",200,tmt,Copper,107.9
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Centinela oxide and sulfide plant,279,Processing Plant,Active,-22.9275,-69.0965,Antofagasta plc,"Antofagasta plc, 70%, and Marubeni Corp., 30%",300,tmt,Copper,114.8
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,El Tesoro SX-EW plant,316,SX-EW Plant,Active,-22.9277,-69.0976,Minera El Tesoro S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%",110,tmt,Copper,114.8
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Esperanza milling/flotation plant,322,Concentrator,Active,-22.9998,-69.1036,Minera Esperanza S.A. ,"Antofagasta plc, 70%, and Marubeni Corp., 30%","8,000",kg,Gold,122.8
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Antucoya SX-EW plant,271,SX-EW Plant,Active,-22.6298,-69.8832,Antofagasta plc,"Antofagasta plc, 70%, Marubeni Corp., 30%",,,Copper,133.5
El Abra,90,Mine (active),Active,-21.923999999999978,-68.83399999999995,Antofagasta,Sociedad Contractual Minera El Abra ,Mantos de la Luna SX-EW plant,350,SX-EW Plant,Active,-22.3851,-70.1782,Compania Mantos de la Luna,"Izquierdo Menendez Group, 100%",,,Copper,147.6
El Algarrobo,91,Mine (active),Active,-28.798610999999937,-70.99249999999995,Atacama,Compañía Minera del Pacífico S.A. (CMP),El Algarrobito concentration plant,307,Concentrator,Active,-28.8028,-70.9839,Compañía Minera del Pacífico S.A. (CMP),"CAP S.A., 75%, and MC Inversiones Ltda., 25%","1,300",tmt,Iron,1.0
