Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR
,Industrial,-70.8137,,,,,,Compañía Minera Polpaico Ltda. ,,-32.9707,,,,,,Compañía Minera Polpaico Ltda.,,,,,Compañía Minera Polpaico Ltda. ,P,Active,Compañía Minera Polpaico Ltda.,Chile,Santiago,E,,-32.9707,2014,,,El Guindo Mine and a plant in the Santiago Metropolitan Region,Kaolin,-70.8137,,Kaolin,,604,Processing Plant,,CL,,,80,,Santiago,,,Plant in the Santiago Metropolitan Region,,Kaolin,,,,,,CL80,,,,,,,,,,,,USGS_MINFAC_2017,,Kaolin,,,,,799,,,,Plant in the Santiago Metropolitan Region,,,,,,,,,1,Kaolin
,Industrial,-70.793,,,,,,Compañía Minera Polpaico Ltda. ,,-33.444,,,,,,Compañía Minera Polpaico Ltda. ,,,,,Compañía Minera Polpaico Ltda. ,P,Active,Compañía Minera Polpaico Ltda. ,Chile,Santiago,E,,-33.444,2014,,,"Puzolana Norte Mine, Antofagasta (Region II); and Puzolana Pudahuel Mine and a plant in the Santiago Metropolitan Region",Pumicite,-70.793,,Pumicite (including pozzolan),,828,Processing Plant,,CL,,,255,,Santiago,,,Plant in the Santiago Metropolitan Region,,Pumicite,,,,,,CL255,,,,,,,,,,,,USGS_MINFAC_2017,,Pumicite,,,,,800,,,,Plant in the Santiago Metropolitan Region,,,,,,,,,1,Pumicite
,Industrial,-70.0992,,,,,,Minera El Way S.A. ,e,-24.2369,,,,100,,"Cementos Bío Bío S.A., 100%",,,,,Minera El Way S.A. ,P,Active,"Cementos Bío Bío S.A., 100%",Chile,Antofagasta,E,,-24.2369,2014,,,Quarries and plant near Antofagasta (Region II),Pumicite,-70.0992,,Pumicite (including pozzolan),,830,Processing Plant,,CL,,,257,,Antofagasta,,,Plant near Antofagasta (Region II),tmt,Pumicite,,,,,,CL257,,,,,,,,,,,,USGS_MINFAC_2017,,Pumicite,,,,***CL257-258,801,,,,Plant near Antofagasta (Region II),,,,tmt,,,,100,1,Pumicite
,Industrial,-70.3186,,,,,,Industria Nacional de Cemento S.A. (INACESA),e,-23.783,,,,500,,"Industria Nacional de Cemento S.A. (INACESA), 100%",,,,,Industria Nacional de Cemento S.A. (INACESA),P,Active,"Industria Nacional de Cemento S.A. (INACESA), 100%",Chile,Antofagasta,E,,-23.783,2014,,,"Plant near Antofagasta City, Antofagasta (Region II)",Cement,-70.3186,,Cement,,817,Processing Plant,,CL,,,244,,Antofagasta,,,Plant near Antofagasta City,tmt,Cement,,,,,,CL244,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,,802,,,,Plant near Antofagasta City,,,,tmt,,,,500,1,Cement
,Metal,-70.3186,,,,,,Cales Inacesa S.A. (INACESA),e,-23.783,,,,"1,100",,"Cementos Bío Bío S.A., 100%",,,,,Cales Inacesa S.A. (INACESA),P,Active,"Cementos Bío Bío S.A., 100%",Chile,Antofagasta,E,,-23.783,2014,,,"Plants near Antofagasta City, Antofagasta (Region II), and near Copiapo City, Atacama (Region III)",Lime,-70.3186,,Lime (hydraulic),,821,Processing Plant,,CL,,,248,,Antofagasta,,,Plant near Antofagasta City,tmt,Lime,,,,,,CL248,,,,,,,,,,,,USGS_MINFAC_2017,,Lime,,,,***CL248-249,803,,,,Plant near Antofagasta City,,,,tmt,,,,"1,100",1,Lime
,Industrial,-70.2853,,,,,,Sociedad Legal Minera Mabel Dos Primera de Arica,e,-18.3913,,,,"1,500",,Sociedad Legal Minera Mabel Dos Primera de Arica,,,,,Sociedad Legal Minera Mabel Dos Primera de Arica,MP,Active,Sociedad Legal Minera Mabel Dos Primera de Arica,Chile,Arica y Parinacota,E,,-18.3913,2014,,,"Quarry and plant near Arica, Arica y Parinacota (Region XV)",Bentonite,-70.2853,,Bentonite,,849,Processing Plant,,CL,,,276,,Arica y Parinacota,,,Plant near Arica,mt,Bentonite,,,,,,CL276,,,,,,,,,,,,USGS_MINFAC_2017,,Bentonite,,,,,804,,,,Plant near Arica,,,,mt,,,,"1,500",1,Bentonite
,Industrial,-69.4069,,,,,,Cedric Fernández y Compañía Ltda.,e,-22.9537,,,,100,,Cedric Fernández y Compañía Ltda.,,,,,Cedric Fernández y Compañía Ltda.,p,Active,Cedric Fernández y Compañía Ltda.,Chile,Antofagasta,E,,-22.9537,2014,,,"Mine and plant near Calama, Antofagasta (Region II)",Silica,-69.4069,,Silica (quartz),,730,Processing Plant,,CL,,,175,,Antofagasta,,,Plant near Calama,tmt,Silica,,,,,,CL175,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL174-175,805,,,,Plant near Calama,,,,tmt,,,,100,1,Silica
,Industrial,-71.5969,,,,,,Productora Cuarzo El Peral Ltda.,e,-33.5127,,,,250,,Productora Cuarzo El Peral Ltda.,,,,,Productora Cuarzo El Peral Ltda.,P,Active,Productora Cuarzo El Peral Ltda.,Chile,Valparaíso,E,,-33.5127,2014,,,"El Peral Mine and plant near Cartagena, Valparaíso (Region V)",Silica,-71.5969,,Silica (quartz),,610,Processing Plant,,CL,,,84,,Valparaíso,,,Plant near Cartagena,tmt,Silica,,,,,,CL84,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,806,,,,Plant near Cartagena,,,,tmt,,,,250,1,Silica
,Industrial,-70.2143,,,,,,Minera El Jilguero S.A. ,e,-27.4531,,,,30,,"Cementos Bío Bío S.A., 100%",,,,,Minera El Jilguero S.A. ,P,Active,"Cementos Bío Bío S.A., 100%",Chile,Atacama,E,,-27.4531,2014,,,"Quarries and plant near Copiapo, Atacama (Region III)",Dolomite,-70.2143,,Dolomite,,832,Processing Plant,,CL,,,259,,Atacama,,,Plant near Copiapo,tmt,Dolomite,,,,,,CL259,,,,,,,,,,,,USGS_MINFAC_2017,,Dolomite,,,,***CL259-260,807,,,,Plant near Copiapo,,,,tmt,,,,30,1,Dolomite
,Industrial,-69.9778,,,,,,Sociedad Legal Minera Pedro Luís,e,-26.7629,,,,120,,Sociedad Legal Minera Pedro Luís,,,,,Sociedad Legal Minera Pedro Luís,P,Active,Sociedad Legal Minera Pedro Luís,Chile,Atacama,E,,-26.7629,2014,,,"Mine and plant near Copiapo, Atacama (Region III)",Silica,-69.9778,,Silica (quartz),,733,Processing Plant,,CL,,,178,,Atacama,,,Plant near Copiapo,tmt,Silica,,,,,,CL178,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL177-178,808,,,,Plant near Copiapo,,,,tmt,,,,120,1,Silica
,Metal,-70.2221,,,,,,Cales Inacesa S.A. (INACESA),e,-27.3582,,,,"1,100",,"Cementos Bío Bío S.A., 100%",,,,,Cales Inacesa S.A. (INACESA),P,Active,"Cementos Bío Bío S.A., 100%",Chile,Atacama,E,,-27.3582,2014,,,"Plants near Antofagasta City, Antofagasta (Region II), and near Copiapo City, Atacama (Region III)",Lime,-70.2221,,Lime (hydraulic),,822,Processing Plant,,CL,,,249,,Atacama,,,Plant near Copiapo City,tmt,Lime,,,,,,CL249,,,,,,,,,,,,USGS_MINFAC_2017,,Lime,,,,***CL248-249,809,,,,Plant near Copiapo City,,,,tmt,,,,"1,100",1,Lime
,Metal,-71.1035,,,,,,Compañía Minera San Gerónimo,e,-29.8353,,,,"10,000",,Compañía Minera San Gerónimo,,,,,Compañía Minera San Gerónimo,P,Active,Compañía Minera San Gerónimo,Chile,Coquimbo,E,,-29.8353,2014,,,Mine and plant near Coquimbo (Region IV),Copper,-71.1035,,Copper sulfate,,735,Processing Plant,,CL,,,180,,Coquimbo,,,Plant near Coquimbo (Region IV),mt,Copper,,,,,,CL180,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL179-180,810,,,,Plant near Coquimbo (Region IV),,,,mt,,,,"10,000",1,Copper
,Industrial,-70.4281,,,,,,Minera Río Teno S.A. ,e,-35.0098,,,,200,,"Cementos Bío Bío S.A., 100%",,,,,Minera Río Teno S.A. ,P,Active,"Cementos Bío Bío S.A., 100%",Chile,Libertador General Bernardo O'Higgins,E,,-35.0098,2014,,,"Quarry and plant near Curico, Libertador General Bernardo O'Higgins (Region VI)",Pumicite,-70.4281,,Pumicite (including pozzolan),,850,Processing Plant,,CL,,,277,,Libertador General Bernardo O'Higgins,,,Plant near Curico,tmt,Pumicite,,,,,,CL277,,,,,,,,,,,,USGS_MINFAC_2017,,Pumicite,,,,***CL277-278,811,,,,Plant near Curico,,,,tmt,,,,200,1,Pumicite
,Industrial,-71.1401,,,,,,Industria Nacional de Cemento S.A. (INACESA),e,-34.8657,,,,"1,700",,"Industria Nacional de Cemento S.A. (INACESA), 100%",,,,,Industria Nacional de Cemento S.A. (INACESA),P,Active,"Industria Nacional de Cemento S.A. (INACESA), 100%",Chile,Maule,E,,-34.8657,2014,,,"Plant near Curico City, Maule (Region VII)",Cement,-71.1401,,Cement,,818,Processing Plant,,CL,,,245,,Maule,,,Plant near Curico City,tmt,Cement,,,,,,CL245,,,,,,,,,,,,USGS_MINFAC_2017,,Cement,,,,,812,,,,Plant near Curico City,,,,tmt,,,,"1,700",1,Cement
,Industrial,-71.3819,,,,,,Alfredo Villalobos Román Tarsicio S.A.,e,-31.6429,,,,,,Alfredo Villalobos Román Tarsicio S.A.,,,,,Alfredo Villalobos Román Tarsicio S.A.,P,Active,Alfredo Villalobos Román Tarsicio S.A.,Chile,Coquimbo,E,,-31.6429,2014,,,"Quarry and plant near Illapel, Coquimbo (Region IV) ",Calcium Carbonate,-71.3819,,Calcium carbonate (natural),,852,Processing Plant,,CL,,,279,,Coquimbo,,,Plant near Illapel,,Calcium carbonate,,,,,,CL279,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,813,,,,Plant near Illapel,,,,,,,,,1,Calcium Carbonate
,Industrial,-69.7966,,,,,,Cosayach Nitratos S.A. ,e,-20.223,,,,"3,000",,"Inverraz S.A., 100%",,,,,Cosayach Nitratos S.A. ,P,Active,"Inverraz S.A., 100%",Chile,Tarapacá,E,,-20.223,2014,,,"Mine and plant near Iquique, Tarapacá (Region I)",Iodine,-69.7966,,Iodine,,739,Processing Plant,,CL,,,182,,Tarapacá,,,Plant near Iquique,mt,Iodine,,,,,Y,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Iodine,,,,***CL181-182,814,,,,Plant near Iquique,,,,mt,,,,"3,000",1,Iodine
,Industrial,-69.7966,,,,,,Cosayach Nitratos S.A. ,e,-20.223,,,,200,,"Inverraz S.A., 100%",,,,,Cosayach Nitratos S.A. ,P,Active,"Inverraz S.A., 100%",Chile,Tarapacá,E,,-20.223,2013,,,"Mine and plant near Iquique, Tarapacá (Region I)",Nitrate,-69.7966,,Nitrates (in fertilizers),,740,Processing Plant,,CL,,,182,,Tarapacá,,,Plant near Iquique,tmt,Nitrates,,,,,Y,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Nitrates,,,,***CL181-182,815,,,,Plant near Iquique,,,,tmt,,,,200,1,Nitrate
,Industrial,-70.1405,,,,,,Guano Rojo Punta Gruesa Ltda.,e,-20.3367,,,,3,,Guano Rojo Punta Gruesa Ltda.,,,,,Guano Rojo Punta Gruesa Ltda.,P,Active,Guano Rojo Punta Gruesa Ltda.,Chile,Tarapacá,E,,-20.3367,2014,,,"Mine and plant near Iquique, Tarapacá (Region I)",Phosphate,-70.1405,,Guano,,741,Processing Plant,,CL,,,182,,Tarapacá,,,Plant near Iquique,tmt,Phosphatic materials,,,,,,CL182,,,,,,,,,,,,USGS_MINFAC_2017,,Phosphatic materials,,,,,816,,,,Plant near Iquique,,,,tmt,,,,3,1,Phosphate
,Industrial,-70.9003,,,,,,J.B. Schiappacase A.,,-32.7637,,,,,,J.B. Schiappacase A.,,,,,J.B. Schiappacase A.,P,Active,J.B. Schiappacase A.,Chile,Valparaíso,E,,-32.7637,2014,,,"Quarry and plant near Limache, Valparaíso (Region V)",Feldspar,-70.9003,,Feldspar,,854,Processing Plant,,CL,,,281,,Valparaíso,,,Plant near Limache,,Feldspar,,,,,,CL281,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,817,,,,Plant near Limache,,,,,,,,,1,Feldspar
,Industrial,-70.0237,,,,,,Minera Río Colorado S.A ,,-33.4455,,,,,,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",,,,,Minera Río Colorado S.A ,P,Active,"Cementos Bío Bío S.A., 51%, and Soprocal Calerías e Industrias S.A., 49%",Chile,Santiago,E,,-33.4455,2014,,,"La Perla Mine and plant near Melipilla, Santiago Metropolitan Region",Calcium Carbonate,-70.0237,,Calcium carbonate (natural),,676,Processing Plant,,CL,,,133,,Santiago,,,Plant near Melipilla,,Calcium carbonate,,,,,,CL133,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,818,,,,Plant near Melipilla,,,,,,,,,1,Calcium Carbonate
,Industrial,-71.02,,,,,,Sociedad Minera Las Abuelitas Ltda. ,,-33.8315,,,,,,"Soprocal Calerías e Industrias S.A., 100%",,,,,Sociedad Minera Las Abuelitas Ltda. ,P,Active,"Soprocal Calerías e Industrias S.A., 100%",Chile,Santiago,E,,-33.8315,2014,,,"Mine and plant near Melipilla, Santiago Metropolitan Region",Calcium Carbonate,-71.02,,Calcium carbonate (natural),,744,Processing Plant,,CL,,,185,,Santiago,,,Plant near Melipilla,,Calcium carbonate,,,,,,CL185,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,819,,,,Plant near Melipilla,,,,,,,,,1,Calcium Carbonate
,Industrial,-71.1457,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,-32.8031,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,Sociedad Minera Godoy Schwenger y Cía.,P,Active,Sociedad Minera Godoy Schwenger y Cía.,Chile,Valparaíso,A,,-32.8031,2014,,,"Mine and plant near Quillota, Region V",Calcium Carbonate,-71.1457,,Calcium carbonate (natural),,746,Processing Plant,,CL,,,187,,Valparaíso,,,Plant near Quillota,,Calcium carbonate,,,,,,CL187,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,820,,,,Plant near Quillota,,,,,,,,,1,Calcium Carbonate
,Industrial,-71.1457,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,-32.8031,,,,,,Sociedad Minera Godoy Schwenger y Cía.,,,,,Sociedad Minera Godoy Schwenger y Cía.,MP,Active,Sociedad Minera Godoy Schwenger y Cía.,Chile,Valparaíso,A,,-32.8031,2014,,,"Quarry and plant near Quillota, Valparaíso (Region V)",Clay,-71.1457,,Clay,,856,Processing Plant,,CL,,,283,,Valparaíso,,,Plant near Quillota,,Clay,,,,,,CL283,,,,,,,,,,,,USGS_MINFAC_2017,,Clay,,,,,821,,,,Plant near Quillota,,,,,,,,,1,Clay
,Industrial,-70.7082,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,-33.3787,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Active,Antonio Zotti Rosetti y Cía. Sociedad Minera,Chile,Santiago,E,,-33.3787,2014,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",Gypsum,-70.7082,,Gypsum (natural),,671,Processing Plant,,CL,,,130,,Santiago,,,Plant near Renca,,Gypsum,,,,,Y,CL130,,,,,,,,,,,,USGS_MINFAC_2017,,Gypsum,,,,,822,,,,Plant near Renca,,,,,,,,,1,Gypsum
,Industrial,-70.7082,,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,e,-33.3787,,,,20,,Antonio Zotti Rosetti y Cía. Sociedad Minera,,,,,Antonio Zotti Rosetti y Cía. Sociedad Minera,P,Active,Antonio Zotti Rosetti y Cía. Sociedad Minera,Chile,Santiago,E,,-33.3787,2014,,,"La Confianza and San José Mines near Los Vilos, Coquimbo (Region IV); Margarita and San Nicolas Mines, and a plant near Renca, Santiago Metropolitan Region",Silica,-70.7082,,Silica (quartz),,672,Processing Plant,,CL,,,130,,Santiago,,,Plant near Renca,tmt,Silica,,,,,Y,CL130,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,***CL129-131,823,,,,Plant near Renca,,,,tmt,,,,20,1,Silica
,Industrial,-71.4618,,,,,,Minera Trucco Ltda.,e,-31.0252,,,,,,Minera Trucco Ltda.,,,,,Minera Trucco Ltda.,P,Active,Minera Trucco Ltda.,Chile,Coquimbo,A,,-31.0252,2014,,,"Mine and plant near Santiago, Santiago Metropolitan Region",Talc,-71.4618,,Talc,,748,Processing Plant,,CL,,,189,,Coquimbo,,,Plant near Santiago,,Talc,,,,,,CL189,,,,,,,,,,,,USGS_MINFAC_2017,,Talc,,,,,824,,,,Plant near Santiago,,,,,,,,,1,Talc
,Metal,-69.8715,,,,,,Minera Capacho Viejo Ltda. ,e,-21.9459,,,,"5,000",,Minera Capacho Viejo Ltda. ,,,,,Minera Capacho Viejo Ltda. ,P,Active,Minera Capacho Viejo Ltda. ,Chile,Antofagasta,E,,-21.9459,2014,,,"Mine and plant near Tocopilla, Antofagasta (Region II)",Copper,-69.8715,,Copper sulfate,,750,Processing Plant,,CL,,,191,,Antofagasta,,,Plant near Tocopilla,mt,Copper,,,,,,CL191,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL190-191,825,,,,Plant near Tocopilla,,,,mt,,,,"5,000",1,Copper
,Industrial,-71.5062,,,,,,Explotaciones de Minas Tongoy Ltda.,,-30.3058,,,,,,Explotaciones de Minas Tongoy Ltda.,,,,,Explotaciones de Minas Tongoy Ltda.,P,Active,Explotaciones de Minas Tongoy Ltda.,Chile,Coquimbo,E,,-30.3058,2014,,,"Quarry and plant near Tongoy, Coquimbo (Region IV)",Calcium Carbonate,-71.5062,,Calcium carbonate (natural),,"857, 1587",Processing Plant,,CL,,,284,,Coquimbo,,,Plant near Tongoy,,Calcium carbonate,,,,,,CL284,,,,,,,,,,,,USGS_MINFAC_2017,,Calcium carbonate,,,,,826,,,,Plant near Tongoy,,,,,,,,,1,Calcium Carbonate
,Industrial,-71.649,,,,,,Minera Pacífico Ltda.,,-34.2315,,,,,,Minera Pacífico Ltda.,,,,,Minera Pacífico Ltda.,P,Active,Minera Pacífico Ltda.,Chile,Libertador General Bernardo O'Higgins,A,,-34.2315,2014,,,"Quarries and plants in Libertador General Bernardo O'Higgins (Region VI), and plant in Santiago Metropolitan Region",Feldspar,-71.649,,Feldspar,,835,Processing Plant,,CL,,,262,,Libertador General Bernardo O'Higgins,,,Plants in Libertador General Bernardo O'Higgins (Region VI),,Feldspar,,,,,,CL262,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,827,,,,Plants in Libertador General Bernardo O'Higgins (Region VI),,,,,,,,,1,Feldspar
,Industrial,-70.1914,,,,,,Sociedad Minera Punta de Lobos S.A. ,e,-20.7482,,,,"8,000",,"K+S Aktiengesellschaft, 100%",,,,,Sociedad Minera Punta de Lobos S.A. ,P,Active,"K+S Aktiengesellschaft, 100%",Chile,Tarapacá,E,,-20.7482,2014,,,"Open pit mine in the Salar Grande de Tarapacá, Tarapacá (Region I), and port facilities at Puerto Patillos",Salt,-70.1914,,Salt,,797,Processing Plant,,CL,,,227,,Tarapacá,,,Port facilities at Puerto Patillos,tmt,Salt,,,,,,CL227,,,,,,,,,,,,USGS_MINFAC_2017,,Salt,,,,***CL226-227,828,,,,Port facilities at Puerto Patillos,,,,tmt,,,,"8,000",1,Salt
,Industrial,-69.5965,,,,,,Corporación Nacional del Cobre (CODELCO),e,-26.283,,,,100,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Atacama,E,,-26.283,2014,,,"Potrerillos plant, Atacama (Region III)",Sulfuric Acid,-69.5965,,Sulfuric acid,,"825, 1875",Processing Plant,,CL,,,252,,Atacama,,,Potrerillos plant,tmt,Sulfuric acid,,,,,,CL252,,,,,,,,,,,,USGS_MINFAC_2017,,Sulfuric acid,,,,,830,,,,Potrerillos plant,,,,tmt,,,,100,1,Sulfuric Acid
,Metal,-69.5965,,,,,,Corporación Nacional del Cobre (CODELCO),e,-26.283,,,,70,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Atacama,E,,-26.283,2014,,,"El Salvador Division, including Campamento Antiguo and Damiana Norte open pit mines; Inca underground mine; and Potrerillos SX-EW plant and refinery, Atacama (Region III)",Copper,-69.5965,,Copper,,"616, 1874",Smelter,,CL,,,90,,Atacama,,,Potrerillos SX-EW refinery and smelter,tmt,Copper,,,,,,CL90,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL87-90,831,,,,Potrerillos SX-EW refinery and smelter,,,,tmt,,,,70,1,Copper
,Metal,-73.1295,,,,,,Compañía Siderúrgica Huachipato S.A. ,e,-36.7495,,,,"1,500",,"Subsidiary of CAP S.A. (private, 100%)",,,,,Compañía Siderúrgica Huachipato S.A. ,P,Active,"Subsidiary of CAP S.A. (private, 100%)",Chile,Biobío,E,,-36.7495,2014,,,Primary plant in Talcahuano (Region VIII),Iron,-73.1295,,Steel (crude),,826,Processing Plant,,CL,,,253,,Biobío,,,Primary plant in Talcahuano,tmt,Iron and steel,,,,,,CL253,,,,,,,,,,,,USGS_MINFAC_2017,,Iron and steel,,,,,832,,,,Primary plant in Talcahuano,,,,tmt,,,,"1,500",1,Iron
,Industrial,-71.5535,,,,,,Minera Alfa Quintay Ltda.,,-33.1911,,,,,,Minera Alfa Quintay Ltda.,,,,,Minera Alfa Quintay Ltda.,MP,Active,Minera Alfa Quintay Ltda.,Chile,Santiago,E,,-33.1911,2014,,,"Quarry and plant, Valparaíso",Feldspar,-71.5535,,Feldspar,,859,Processing Plant,,CL,,,286,,Santiago,,,"Quarry and plant, Valparaíso",,Feldspar,,,,,Y,CL286,,,,,,,,,,,,USGS_MINFAC_2017,,Feldspar,,,,,841,,,,"Quarry and plant, Valparaíso",,,,,,,,,1,Feldspar
,Industrial,-71.5535,,,,,,Minera Alfa Quintay Ltda.,e,-33.1911,,,,30,,Minera Alfa Quintay Ltda.,,,,,Minera Alfa Quintay Ltda.,MP,Active,Minera Alfa Quintay Ltda.,Chile,Santiago,E,,-33.1911,2014,,,"Quarry and plant, Valparaíso",Silica,-71.5535,,Silica (quartz),,860,Processing Plant,,CL,,,286,,Santiago,,,"Quarry and plant, Valparaíso",tmt,Silica,,,,,Y,CL286,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,842,,,,"Quarry and plant, Valparaíso",,,,tmt,,,,30,1,Silica
,Industrial,-71.5535,,,,,,Minera Pacífico Ltda.,,-33.1911,,,,,,Minera Pacífico Ltda.,,,,,Minera Pacífico Ltda.,MP,Active,Minera Pacífico Ltda.,Chile,Santiago,E,,-33.1911,2014,,,"Quarry and plant, Valparaíso",Silica,-71.5535,,Silica (quartz),,861,Processing Plant,,CL,,,287,,Santiago,,,"Quarry and plant, Valparaíso",,Silica,,,,,,CL287,,,,,,,,,,,,USGS_MINFAC_2017,,Silica,,,,,843,,,,"Quarry and plant, Valparaíso",,,,,,,,,1,Silica
,Metal,-68.7964,,,,,,Compañía Minera Quebrada Blanca ,e,-21.0027,,,,100,,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",,,,,Compañía Minera Quebrada Blanca ,P,Active,"Teck Cominco Ltd., 76.5%; Inversiones Mineras S.A., 13.5%; Empresa Nacional de Minería (ENAMI) (Government, 100%), 10%",Chile,Tarapacá,E,,-21.0027,2014,,,"Quebrada Blanca open pit mine and SX-EW plant, Tarapacá (Region I)",Copper,-68.7964,,Copper,,"872, 1799",SX-EW Plant,,CL,,,295,,Tarapacá,,,Quebrada Blanca SX-EW plant,tmt,Copper,,,,,,CL295,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL294-295,858,,,,Quebrada Blanca SX-EW plant,,,,tmt,,,,100,1,Copper
,Metal,-68.8674,,,,,,Corporación Nacional del Cobre (CODELCO),e,-22.1927,,,,480,,"Government, 100%",,,,,Corporación Nacional del Cobre (CODELCO),P,Active,"Government, 100%",Chile,Antofagasta,E,,-22.1927,2014,,,"Radomiro Tomic Division Mine, and Radomiro Tomic SX-EW plant, Antofagasta (Region II)",Copper,-68.8674,,Copper,,"874, 1858",SX-EW Plant,,CL,,,299,,Antofagasta,,,Radomiro Tomic SX-EW plant,tmt,Copper,,,,,,CL299,,,,,,,,,,,,USGS_MINFAC_2017,,Copper,,,,***CL298-299,863,,,,Radomiro Tomic SX-EW plant,,,,tmt,,,,480,1,Copper
,Industrial,-71.693,,,,,,Sociedad Legal Minera Serrín Tercera,e,-36.2496,,,,300,,Sociedad Legal Minera Serrín Tercera,,,,,Sociedad Legal Minera Serrín Tercera,P,Active,Sociedad Legal Minera Serrín Tercera,Chile,Maule,E,,-36.2496,2014,,,"Serrin Tercera Mine and Remulcao Plant at Talca, Maule (Region VII)",Zeolites,-71.693,,Zeolites,,880,Processing Plant,,CL,,,303,,Maule,,,Remulcao Plant at Talca,mt,Zeolites,,,,,,CL303,,,,,,,,,,,,USGS_MINFAC_2017,,Zeolites,,,,***CL303-304,864,,,,Remulcao Plant at Talca,,,,mt,,,,300,1,Zeolites
,Industrial,-70.3112,,,,,,Rockwood Lithium Ltda. ,e,-23.7593,,,,50,,"Rockwood Holdings Inc., 100%",,,,,Rockwood Lithium Ltda. ,B,Active,"Rockwood Holdings Inc., 100%",Chile,Atacama,E,,-23.7593,2014,,,"Chemetall Foote plant at La Negra, Antofagasta (Region II); and Salar de Atacama, Atacama (Region III)",Potash,-70.3112,,Potash (KCl and K2SO4) [K2O content],,562,Processing Plant,,CL,,,43,,Atacama,,,Salar de Atacama,tmt,Potash,,,,,,CL43,,,,,,,,,,,,USGS_MINFAC_2017,,Potash,,,,***CL42-43,866,,,,Salar de Atacama,,,,tmt,,,,50,1,Potash
